,imdb_full_link,role_type,year,movie_name
7943,https://www.imdb.com/name/nm0000104,actor-tt0448694,2011,Puss in Boots
7944,https://www.imdb.com/name/nm0000104,actor-tt1189073,2011,The Skin I Live In
7945,https://www.imdb.com/name/nm0000104,actor-tt1830577,2010,Donkey's Christmas Shrektacular
7946,https://www.imdb.com/name/nm0000104,actor-tt6950338,2010,DreamWorks Shrek's Swamp Stories
7947,https://www.imdb.com/name/nm0000104,actor-tt1182350,2010,You Will Meet a Tall Dark Stranger
7948,https://www.imdb.com/name/nm0000104,actor-tt1112782,2009/I,The Code
7949,https://www.imdb.com/name/nm0000104,actor-tt0780534,2008,My Mom's New Boyfriend
7950,https://www.imdb.com/name/nm0000104,actor-tt0413267,2007,Shrek the Third
7951,https://www.imdb.com/name/nm0000104,actor-tt1695145,2006,Take the Lead: Making-of Documentary
7952,https://www.imdb.com/name/nm0000104,actor-tt0386140,2005,The Legend of Zorro
7953,https://www.imdb.com/name/nm0000104,actor-tt0298148,2004,Shrek 2
7954,https://www.imdb.com/name/nm0000104,actor-tt0337824,2003,And Starring Pancho Villa as Himself
7955,https://www.imdb.com/name/nm0000104,actor-tt0338459,2003,Spy Kids 3-D: Game Over
7956,https://www.imdb.com/name/nm0000104,actor-tt0120679,2002,Frida
7957,https://www.imdb.com/name/nm0000104,actor-tt0280665,2002,Femme Fatale
7958,https://www.imdb.com/name/nm0000104,actor-tt0227538,2001,Spy Kids
7959,https://www.imdb.com/name/nm0000104,actor-tt0196857,1999,Play It to the Bone
7960,https://www.imdb.com/name/nm0000104,actor-tt0120657,1999,The 13th Warrior
7961,https://www.imdb.com/name/nm0000104,actor-tt10521134,1996,Sanpellegrino Calze
7962,https://www.imdb.com/name/nm0000104,actor-tt0118001,1995,Two Much
7963,https://www.imdb.com/name/nm0000104,actor-tt0112401,1995,Assassins
7964,https://www.imdb.com/name/nm0000104,actor-tt0112851,1995,Desperado
7965,https://www.imdb.com/name/nm0000104,actor-tt0110148,1994,Interview with the Vampire: The Vampire Chronicles
7966,https://www.imdb.com/name/nm0000104,actor-tt0107818,1993,Philadelphia
7967,https://www.imdb.com/name/nm0000104,actor-tt0108670,1993,Outrage
7968,https://www.imdb.com/name/nm0000104,actor-tt2979006,1993,Cuentos de Borges
7969,https://www.imdb.com/name/nm0000104,actor-tt0104802,1992,The Mambo Kings
7970,https://www.imdb.com/name/nm0000104,actor-tt0099298,1990,Against the Wind
7971,https://www.imdb.com/name/nm0000104,actor-tt0092509,1989,El acto
7972,https://www.imdb.com/name/nm0000104,actor-tt0096938,1989,La blanca paloma
7973,https://www.imdb.com/name/nm0000104,actor-tt0094705,1989,Going Down in Morocco
7974,https://www.imdb.com/name/nm0000104,actor-tt0093747,1988,El placer de matar
7975,https://www.imdb.com/name/nm0000104,actor-tt0090668,1987,Así como habían sido
7976,https://www.imdb.com/name/nm0000104,actor-tt0090926,1986,Delirios de amor
7977,https://www.imdb.com/name/nm0000104,actor-tt0091805,1986,Puzzle
7978,https://www.imdb.com/name/nm0000104,actor-tt0088887,1985,Caso cerrado
7979,https://www.imdb.com/name/nm0000104,actor-tt0089946,1985,Réquiem por un campesino español
7980,https://www.imdb.com/name/nm0000104,actor-tt0385415,1984,Fragmentos de interior
7981,https://www.imdb.com/name/nm0000104,actor-tt0085308,1984,El caso Almería
7982,https://www.imdb.com/name/nm0000104,actor-tt0084228,1982,Labyrinth of Passion
7983,https://www.imdb.com/name/nm0000244,actress-tt15342244,,Master Gardener
7984,https://www.imdb.com/name/nm0000244,actress-tt5637536,2028,Avatar 5
7985,https://www.imdb.com/name/nm0000244,actress-tt7461272,,Call Jane
7986,https://www.imdb.com/name/nm0000244,actress-tt1630029,2022,Avatar 2
7987,https://www.imdb.com/name/nm0000244,actress-tt3104956,2021,The Good House
7988,https://www.imdb.com/name/nm0000244,actress-tt14393734,2021,Vanya and Sonia and Masha and Spike
7989,https://www.imdb.com/name/nm0000244,actress-tt2222052,2020,My Salinger Year
7990,https://www.imdb.com/name/nm0000244,actress-tt5323988,2019,Full Frontal with Samantha Bee
7991,https://www.imdb.com/name/nm0000244,actress-tt0408381,2015-2017,Doc Martin
7992,https://www.imdb.com/name/nm0000244,actress-tt3293184,2015-2017,Penn Zero: Part-Time Hero
7993,https://www.imdb.com/name/nm0000244,actress-tt5536736,2017,The Meyerowitz Stories
7994,https://www.imdb.com/name/nm0000244,actress-tt5034474,2016/I,The Assignment
7995,https://www.imdb.com/name/nm0000244,actress-tt1289401,2016,Ghostbusters: Answer the Call
7996,https://www.imdb.com/name/nm0000244,actress-tt1823672,2015,Chappie
7997,https://www.imdb.com/name/nm0000244,actress-tt2704210,2014,All You Need Is Love
7998,https://www.imdb.com/name/nm0000244,actress-tt7065844,2014,Simple Plan: Prayers for Bobby Tribute
7999,https://www.imdb.com/name/nm0000244,actress-tt2239947,2012,Political Animals
8000,https://www.imdb.com/name/nm0000244,actress-tt1748179,2012,Red Lights
8001,https://www.imdb.com/name/nm0000244,actress-tt1259521,2011,The Cabin in the Woods
8002,https://www.imdb.com/name/nm0000244,actress-tt1600195,2011/I,Abduction
8003,https://www.imdb.com/name/nm0000244,actress-tt1477837,2011,Cedar Rapids
8004,https://www.imdb.com/name/nm0000244,actress-tt1196134,2010,Crazy on the Outside
8005,https://www.imdb.com/name/nm0000244,actress-tt1517155,2009,Avatar: The Game
8006,https://www.imdb.com/name/nm0000244,actress-tt1073510,2009,Prayers for Bobby
8007,https://www.imdb.com/name/nm0000244,actress-tt0892535,2008,Eli Stone
8008,https://www.imdb.com/name/nm0000244,actress-tt0871426,2008,Baby Mama
8009,https://www.imdb.com/name/nm0000244,actress-tt0799934,2008,Be Kind Rewind
8010,https://www.imdb.com/name/nm0000244,actress-tt0308353,2006,Happily N'Ever After
8011,https://www.imdb.com/name/nm0000244,actress-tt0420609,2006,Infamous
8012,https://www.imdb.com/name/nm0000244,actress-tt0448124,2006,Snow Cake
8013,https://www.imdb.com/name/nm0000244,actress-tt0368447,2004,The Village
8014,https://www.imdb.com/name/nm0000244,actress-tt0311289,2003,Holes
8015,https://www.imdb.com/name/nm0000244,actress-tt0149460,2002,Futurama
8016,https://www.imdb.com/name/nm0000244,actress-tt0260746,2001,Big Bad Love
8017,https://www.imdb.com/name/nm0000244,actress-tt0177650,2000,Company Man
8018,https://www.imdb.com/name/nm0000244,actress-tt0160513,1999,A Map of the World
8019,https://www.imdb.com/name/nm0000244,actress-tt0119349,1997,The Ice Storm
8020,https://www.imdb.com/name/nm0000244,actress-tt0112722,1995,Copycat
8021,https://www.imdb.com/name/nm0000244,actress-tt1198413,1994,The Wild Swans
8022,https://www.imdb.com/name/nm0000244,actress-tt0378629,1993,Rabbit Ears: Peachboy
8023,https://www.imdb.com/name/nm0000244,actress-tt1198407,1992,The Snow Queen
8024,https://www.imdb.com/name/nm0000244,actress-tt0103644,1992,Alien 3
8025,https://www.imdb.com/name/nm0000244,actress-tt0096463,1988,Working Girl
8026,https://www.imdb.com/name/nm0000244,actress-tt0091164,1986,Half Moon Street
8027,https://www.imdb.com/name/nm0000244,actress-tt0090235,1985,One Woman or Two
8028,https://www.imdb.com/name/nm0000244,actress-tt0085412,1983,Deal of the Century
8029,https://www.imdb.com/name/nm0000244,actress-tt0082353,1981,Eyewitness
8030,https://www.imdb.com/name/nm0000244,actress-tt0078748,1979,Alien
8031,https://www.imdb.com/name/nm0000244,actress-tt0334832,1977,The Best of Families
8032,https://www.imdb.com/name/nm0000244,actress-tt0065346,1970,Somerset
8033,https://www.imdb.com/name/nm0000244,actress-tt14670140,,The Lost Flowers of Alice Hart
8034,https://www.imdb.com/name/nm0000244,actress-tt3095356,2026,Avatar 4
8035,https://www.imdb.com/name/nm0000244,actress-tt1757678,2024,Avatar 3
8036,https://www.imdb.com/name/nm0000244,actress-tt4513678,2021,Ghostbusters: Afterlife
8037,https://www.imdb.com/name/nm0000244,actress-tt12824750,2021,Secrets of the Whales
8038,https://www.imdb.com/name/nm0000244,actress-tt4277922,2020,Call My Agent!
8039,https://www.imdb.com/name/nm0000244,actress-tt6905542,2019,The Dark Crystal: Age of Resistance
8040,https://www.imdb.com/name/nm0000244,actress-tt7740574,2017,Dian Fossey: Secrets in the Mist
8041,https://www.imdb.com/name/nm0000244,actress-tt4230076,2017,The Defenders
8042,https://www.imdb.com/name/nm0000244,actress-tt6990734,2017,Rakka
8043,https://www.imdb.com/name/nm0000244,actress-tt3697842,2017,The Late Show with Stephen Colbert
8044,https://www.imdb.com/name/nm0000244,actress-tt3416532,2016,A Monster Calls
8045,https://www.imdb.com/name/nm0000244,actress-tt2277860,2016,Finding Dory
8046,https://www.imdb.com/name/nm0000244,actress-tt1528100,2014,Exodus: Gods and Kings
8047,https://www.imdb.com/name/nm0000244,actress-tt3391132,2014,Alien: Isolation
8048,https://www.imdb.com/name/nm0000244,actress-tt1545106,2012,Vamps
8049,https://www.imdb.com/name/nm0000244,actress-tt1366365,2012,The Cold Light of Day
8050,https://www.imdb.com/name/nm0000244,actress-tt1888593,2011,Spring/Fall
8051,https://www.imdb.com/name/nm0000244,actress-tt1640548,2011,Rampart
8052,https://www.imdb.com/name/nm0000244,actress-tt1092026,2011,Paul
8053,https://www.imdb.com/name/nm0000244,actress-tt1414382,2010,You Again
8054,https://www.imdb.com/name/nm0000244,actress-tt0499549,2009,Avatar
8055,https://www.imdb.com/name/nm0000244,actress-tt1526282,2009,Acid Test: The Global Challenge of Ocean Acidification
8056,https://www.imdb.com/name/nm0000244,actress-tt0420238,2008,The Tale of Despereaux
8057,https://www.imdb.com/name/nm0000244,actress-tt0910970,2008,WALL·E
8058,https://www.imdb.com/name/nm0000244,actress-tt0443274,2008,Vantage Point
8059,https://www.imdb.com/name/nm0000244,actress-tt0847167,2007,The Girl in the Park
8060,https://www.imdb.com/name/nm0000244,actress-tt0795176,2006,Planet Earth
8061,https://www.imdb.com/name/nm0000244,actress-tt0473709,2006,The TV Set
8062,https://www.imdb.com/name/nm0000244,actress-tt0373024,2004,Imaginary Heroes
8063,https://www.imdb.com/name/nm0000244,actress-tt0206501,2003,Nova
8064,https://www.imdb.com/name/nm0000244,actress-tt0319470,2002,The Guys
8065,https://www.imdb.com/name/nm0000244,actress-tt0271219,2002,Tadpole
8066,https://www.imdb.com/name/nm0000244,actress-tt0125022,2001,Heartbreakers
8067,https://www.imdb.com/name/nm0000244,actress-tt0177789,1999,Galaxy Quest
8068,https://www.imdb.com/name/nm0000244,actress-tt0118583,1997,Alien: Resurrection
8069,https://www.imdb.com/name/nm0000244,actress-tt0119227,1997,Snow White: A Tale of Terror
8070,https://www.imdb.com/name/nm0000244,actress-tt0113464,1995,Jeffrey
8071,https://www.imdb.com/name/nm0000244,actress-tt0109579,1994,Death and the Maiden
8072,https://www.imdb.com/name/nm0000244,actress-tt0106673,1993,Dave
8073,https://www.imdb.com/name/nm0000244,actress-tt0103594,1992,1492: Conquest of Paradise
8074,https://www.imdb.com/name/nm0000244,actress-tt0097428,1989,Ghostbusters II
8075,https://www.imdb.com/name/nm0000244,actress-tt0095243,1988,Gorillas in the Mist
8076,https://www.imdb.com/name/nm0000244,actress-tt0090605,1986,Aliens
8077,https://www.imdb.com/name/nm0000244,actress-tt0087332,1984,Ghostbusters
8078,https://www.imdb.com/name/nm0000244,actress-tt0086617,1982,The Year of Living Dangerously
8079,https://www.imdb.com/name/nm0000244,actress-tt2403092,1979,3 by Cheever
8080,https://www.imdb.com/name/nm0000244,actress-tt0077886,1978,Madman
8081,https://www.imdb.com/name/nm0000244,actress-tt0075686,1977,Annie Hall
8082,https://www.imdb.com/name/nm0000161,actress-tt11214590,2021,House of Gucci
8083,https://www.imdb.com/name/nm0000161,actress-tt8385148,2021,Hitman's Wife's Bodyguard
8084,https://www.imdb.com/name/nm0000161,actress-tt9411866,2020,The Roads Not Taken
8085,https://www.imdb.com/name/nm0000161,actress-tt5037840,2019,Drunk Parents
8086,https://www.imdb.com/name/nm0000161,actress-tt1959563,2017,The Hitman's Bodyguard
8087,https://www.imdb.com/name/nm0000161,actress-tt4795124,2017,How to Be a Latin Lover
8088,https://www.imdb.com/name/nm0000161,actress-tt1700841,2016,Sausage Party
8089,https://www.imdb.com/name/nm0000161,actress-tt3661298,2015,Septembers of Shiraz
8090,https://www.imdb.com/name/nm0000161,actress-tt1725986,2014/II,Some Kind of Beautiful
8091,https://www.imdb.com/name/nm0000161,actress-tt1640718,2014,Kahlil Gibran's The Prophet
8092,https://www.imdb.com/name/nm0000161,actress-tt3586946,2014,Ferite a morte
8093,https://www.imdb.com/name/nm0000161,actress-tt0496424,2009-2013,30 Rock
8094,https://www.imdb.com/name/nm0000161,actress-tt2433102,2012,Savages: The Interrogations
8095,https://www.imdb.com/name/nm0000161,actress-tt1430626,2012,The Pirates! Band of Misfits
8096,https://www.imdb.com/name/nm0000161,actress-tt0448694,2011,Puss in Boots
8097,https://www.imdb.com/name/nm0000161,actress-tt1375670,2010/I,Grown Ups
8098,https://www.imdb.com/name/nm0000161,actress-tt0445922,2007,Across the Universe
8099,https://www.imdb.com/name/nm0000161,actress-tt0441774,2006,Lonely Hearts
8100,https://www.imdb.com/name/nm0000161,actress-tt0416496,2006,Bandidas
8101,https://www.imdb.com/name/nm0000161,actress-tt0285823,2003,Once Upon a Time in Mexico
8102,https://www.imdb.com/name/nm0000161,actress-tt0120679,2002,Frida
8103,https://www.imdb.com/name/nm0000161,actress-tt0278487,2001,Hotel
8104,https://www.imdb.com/name/nm0000161,actress-tt0253110,2000,La gran vida
8105,https://www.imdb.com/name/nm0000161,actress-tt0220100,2000,Timecode
8106,https://www.imdb.com/name/nm0000161,actress-tt0120891,1999,Wild Wild West
8107,https://www.imdb.com/name/nm0000161,actress-tt6720788,1999,Will Smith: Wild Wild West
8108,https://www.imdb.com/name/nm0000161,actress-tt0133751,1998,The Faculty
8109,https://www.imdb.com/name/nm0000161,actress-tt0120878,1998,The Velocity of Gary
8110,https://www.imdb.com/name/nm0000161,actress-tt0178027,1997,Sístole diástole
8111,https://www.imdb.com/name/nm0000161,actress-tt0211805,1997,Gente bien
8112,https://www.imdb.com/name/nm0000161,actress-tt0119141,1997,Fools Rush In
8113,https://www.imdb.com/name/nm0000161,actress-tt0119138,1996,Follow Me Home
8114,https://www.imdb.com/name/nm0000161,actress-tt0113010,1995,Fair Game
8115,https://www.imdb.com/name/nm0000161,actress-tt8784698,1995,"Better Than Ezra: Rosealia, Version 1"
8116,https://www.imdb.com/name/nm0000161,actress-tt0112619,1995,Midaq Alley
8117,https://www.imdb.com/name/nm0000161,actress-tt0111002,1994,Roadracers
8118,https://www.imdb.com/name/nm0000161,actress-tt0159930,1994,El vuelo del águila
8119,https://www.imdb.com/name/nm0000161,actress-tt0107566,1993,Mi vida loca
8120,https://www.imdb.com/name/nm0000161,actress-tt0101158,1992,Nurses
8121,https://www.imdb.com/name/nm0000161,actress-tt0101209,1992,Street Justice
8122,https://www.imdb.com/name/nm0000161,actress-tt0229914,1988-1989,Un nuevo amanecer
8123,https://www.imdb.com/name/nm0000161,actress-tt9032400,2021,Eternals
8124,https://www.imdb.com/name/nm0000161,actress-tt10333426,2021/I,Bliss
8125,https://www.imdb.com/name/nm0000161,actress-tt7545266,2020,Like a Boss
8126,https://www.imdb.com/name/nm0000161,actress-tt6866224,2018,The Hummingbird Project
8127,https://www.imdb.com/name/nm0000161,actress-tt6207498,2017,11th Hour
8128,https://www.imdb.com/name/nm0000161,actress-tt5929750,2017,Beatriz at Dinner
8129,https://www.imdb.com/name/nm0000161,actress-tt5556116,2016,I Saved My Belly Dancer
8130,https://www.imdb.com/name/nm0000161,actress-tt3278330,2015,Tale of Tales
8131,https://www.imdb.com/name/nm0000161,actress-tt1945084,2014,Everly
8132,https://www.imdb.com/name/nm0000161,actress-tt2281587,2014,Muppets Most Wanted
8133,https://www.imdb.com/name/nm0000161,actress-tt2191701,2013,Grown Ups 2
8134,https://www.imdb.com/name/nm0000161,actress-tt1648179,2012,Here Comes the Boom
8135,https://www.imdb.com/name/nm0000161,actress-tt1615065,2012,Savages
8136,https://www.imdb.com/name/nm0000161,actress-tt1808240,2011,As Luck Would Have It
8137,https://www.imdb.com/name/nm0000161,actress-tt1742023,2011,Americano
8138,https://www.imdb.com/name/nm0000161,actress-tt0450405,2009,Cirque du Freak: The Vampire's Assistant
8139,https://www.imdb.com/name/nm0000161,actress-tt0805669,2006-2007,Ugly Betty
8140,https://www.imdb.com/name/nm0000161,actress-tt0384814,2006,Ask the Dust
8141,https://www.imdb.com/name/nm0000161,actress-tt0367479,2004,After the Sunset
8142,https://www.imdb.com/name/nm0000161,actress-tt0338459,2003,Spy Kids 3-D: Game Over
8143,https://www.imdb.com/name/nm0000161,actress-tt0263467,2001,In the Time of the Butterflies
8144,https://www.imdb.com/name/nm0000161,actress-tt0181865,2000,Traffic
8145,https://www.imdb.com/name/nm0000161,actress-tt0194368,2000,Chain of Fools
8146,https://www.imdb.com/name/nm0000161,actress-tt0206467,1999,Action
8147,https://www.imdb.com/name/nm0000161,actress-tt0132905,1999,El coronel no tiene quien le escriba
8148,https://www.imdb.com/name/nm0000161,actress-tt0120655,1999,Dogma
8149,https://www.imdb.com/name/nm0000161,actress-tt0169376,1998,Welcome to Hollywood
8150,https://www.imdb.com/name/nm0000161,actress-tt0120577,1998,54
8151,https://www.imdb.com/name/nm0000161,actress-tt0118772,1997,Breaking Up
8152,https://www.imdb.com/name/nm0000161,actress-tt0119329,1997,The Hunchback
8153,https://www.imdb.com/name/nm0000161,actress-tt0116320,1996,Fled
8154,https://www.imdb.com/name/nm0000161,actress-tt0116367,1996,From Dusk Till Dawn
8155,https://www.imdb.com/name/nm0000161,actress-tt0113101,1995,Four Rooms
8156,https://www.imdb.com/name/nm0000161,actress-tt0112851,1995,Desperado
8157,https://www.imdb.com/name/nm0000161,actress-tt1068802,1994,"Cherry Street, South of Main"
8158,https://www.imdb.com/name/nm0000161,actress-tt0108902,1994,Rebel Highway
8159,https://www.imdb.com/name/nm0000161,actress-tt0106132,1993,The Sinbad Show
8160,https://www.imdb.com/name/nm0000161,actress-tt0103449,1993,Jack's Place
8161,https://www.imdb.com/name/nm0000161,actress-tt0098780,1992,Dream On
8162,https://www.imdb.com/name/nm0000161,actress-tt0096709,1989,Teresa
8163,https://www.imdb.com/name/nm0000332,actor-tt13857166,,Black Stallions
8164,https://www.imdb.com/name/nm0000332,actor-tt13623128,,Armor Wars
8165,https://www.imdb.com/name/nm0000332,actor-tt12682076,2021,The Wonder Years
8166,https://www.imdb.com/name/nm0000332,actor-tt7406334,2019-2021,Black Monday
8167,https://www.imdb.com/name/nm0000332,actor-tt11525644,2021,No Sudden Move
8168,https://www.imdb.com/name/nm0000332,actor-tt14796906,2021,The Bunny & The GOAT - ESPN 30 for 30
8169,https://www.imdb.com/name/nm0000332,actor-tt10488234,2020,Don't Look Deeper
8170,https://www.imdb.com/name/nm0000332,actor-tt4154796,2019,Avengers: Endgame
8171,https://www.imdb.com/name/nm0000332,actor-tt4154756,2018,Avengers: Infinity War
8172,https://www.imdb.com/name/nm0000332,actor-tt6795326,2017,Kendrick Lamar: DNA
8173,https://www.imdb.com/name/nm0000332,actor-tt1797404,2012-2016,House of Lies
8174,https://www.imdb.com/name/nm0000332,actor-tt0790770,2015,Miles Ahead
8175,https://www.imdb.com/name/nm0000332,actor-tt6821164,2014,Jay-Z Feat. Beyoncé: Part II - on the Run
8176,https://www.imdb.com/name/nm0000332,actor-tt1300854,2013,Iron Man Three
8177,https://www.imdb.com/name/nm0000332,actor-tt2649378,2012,Captain Planet 2
8178,https://www.imdb.com/name/nm0000332,actor-tt0496424,2012,30 Rock
8179,https://www.imdb.com/name/nm0000332,actor-tt13875748,2011,Dixon Golf: Golf Gods vs. Dixon Golf
8180,https://www.imdb.com/name/nm0000332,actor-tt2011216,2011,Sacks West
8181,https://www.imdb.com/name/nm0000332,actor-tt1371159,2010,Iron Man 2
8182,https://www.imdb.com/name/nm0000332,actor-tt1503278,2010,Drunk History
8183,https://www.imdb.com/name/nm0000332,actor-tt0785006,2009,Hotel for Dogs
8184,https://www.imdb.com/name/nm0000332,actor-tt0496806,2007,Ocean's Thirteen
8185,https://www.imdb.com/name/nm0000332,actor-tt0796368,2007,Talk to Me
8186,https://www.imdb.com/name/nm0000332,actor-tt0486572,2006,The Dog Problem
8187,https://www.imdb.com/name/nm0000332,actor-tt0367479,2004,After the Sunset
8188,https://www.imdb.com/name/nm0000332,actor-tt0375679,2004/I,Crash
8189,https://www.imdb.com/name/nm0000332,actor-tt0112056,2003,MADtv
8190,https://www.imdb.com/name/nm0000332,actor-tt0301976,2003,The United States of Leland
8191,https://www.imdb.com/name/nm0000332,actor-tt0340398,2002,Ticker
8192,https://www.imdb.com/name/nm0000332,actor-tt0389571,2002,Animated Tales of the World
8193,https://www.imdb.com/name/nm0000332,actor-tt0266915,2001,Rush Hour 2
8194,https://www.imdb.com/name/nm0000332,actor-tt0252684,2001,Manic
8195,https://www.imdb.com/name/nm0000332,actor-tt0218967,2000,The Family Man
8196,https://www.imdb.com/name/nm0000332,actor-tt0235376,2000,Fail Safe
8197,https://www.imdb.com/name/nm0000332,actor-tt0096697,2000,The Simpsons
8198,https://www.imdb.com/name/nm0000332,actor-tt0146165,1998,The Rat Pack
8199,https://www.imdb.com/name/nm0000332,actor-tt0118798,1998,Bulworth
8200,https://www.imdb.com/name/nm0000332,actor-tt0120461,1997,Volcano
8201,https://www.imdb.com/name/nm0000332,actor-tt0117450,1996,Rebound: The Legend of Earl 'The Goat' Manigault
8202,https://www.imdb.com/name/nm0000332,actor-tt0112857,1995,Devil in a Blue Dress
8203,https://www.imdb.com/name/nm0000332,actor-tt0103435,1993,Hangin' with Mr. Cooper
8204,https://www.imdb.com/name/nm0000332,actor-tt0107563,1993,The Meteor Man
8205,https://www.imdb.com/name/nm0000332,actor-tt0105267,1992,Roadside Prophets
8206,https://www.imdb.com/name/nm0000332,actor-tt0094433,1990,China Beach
8207,https://www.imdb.com/name/nm0000332,actor-tt0096550,1989,Booker
8208,https://www.imdb.com/name/nm0000332,actor-tt0094894,1988,Colors
8209,https://www.imdb.com/name/nm0000332,actor-tt0092373,1988,Hooperman
8210,https://www.imdb.com/name/nm0000332,actor-tt0092326,1987,The Bronx Zoo
8211,https://www.imdb.com/name/nm0000332,actor-tt0091800,1986,Punk
8212,https://www.imdb.com/name/nm0000332,actor-tt0083412,1986,Fame
8213,https://www.imdb.com/name/nm0000332,actor-tt0089629,1985,Moving Violations
8214,https://www.imdb.com/name/nm0000332,actor-tt5729010,,Undisclosed Project Title
8215,https://www.imdb.com/name/nm0000332,actor-tt6160448,2022,White Noise
8216,https://www.imdb.com/name/nm0000332,actor-tt10168312,2021,What If...?
8217,https://www.imdb.com/name/nm0000332,actor-tt3554046,2021,Space Jam: A New Legacy
8218,https://www.imdb.com/name/nm0000332,actor-tt12802708,2021,With/in: Volume 1
8219,https://www.imdb.com/name/nm0000332,actor-tt9208876,2021,The Falcon and the Winter Soldier
8220,https://www.imdb.com/name/nm0000332,actor-tt5531466,2018-2020,DuckTales
8221,https://www.imdb.com/name/nm0000332,actor-tt4154664,2019,Captain Marvel
8222,https://www.imdb.com/name/nm0000332,actor-tt7266012,2017,"Logic: 1-800-273-8255 Ft. Alessia Cara, Khalid"
8223,https://www.imdb.com/name/nm0000332,actor-tt4669186,2016,Kevin Hart: What Now?
8224,https://www.imdb.com/name/nm0000332,actor-tt3498820,2016,Captain America: Civil War
8225,https://www.imdb.com/name/nm0000332,actor-tt2395427,2015,Avengers: Age of Ultron
8226,https://www.imdb.com/name/nm0000332,actor-tt8290264,2014,Bud Light: Ian Up for Whatever
8227,https://www.imdb.com/name/nm0000332,actor-tt4537274,2012,Captain Planet 4
8228,https://www.imdb.com/name/nm0000332,actor-tt2543884,2012,Captain Planet 3
8229,https://www.imdb.com/name/nm0000332,actor-tt1907668,2012/I,Flight
8230,https://www.imdb.com/name/nm0000332,actor-tt2043828,2011,Don Cheadle Is Captain Planet
8231,https://www.imdb.com/name/nm0000332,actor-tt1540133,2011,The Guard
8232,https://www.imdb.com/name/nm0000332,actor-tt1228705,2010,Iron Man 2
8233,https://www.imdb.com/name/nm0000332,actor-tt1210042,2009,Brooklyn's Finest
8234,https://www.imdb.com/name/nm0000332,actor-tt0988047,2008,Traitor
8235,https://www.imdb.com/name/nm0000332,actor-tt0490204,2007,Reign Over Me
8236,https://www.imdb.com/name/nm0000332,actor-tt0945362,2006,Make Your Own Superbowl Ad
8237,https://www.imdb.com/name/nm0000332,actor-tt0349903,2004,Ocean's Twelve
8238,https://www.imdb.com/name/nm0000332,actor-tt0395169,2004,Hotel Rwanda
8239,https://www.imdb.com/name/nm0000332,actor-tt0364961,2004,The Assassination of Richard Nixon
8240,https://www.imdb.com/name/nm0000332,actor-tt0092322,2003,Biography
8241,https://www.imdb.com/name/nm0000332,actor-tt0108757,2002,ER
8242,https://www.imdb.com/name/nm0000332,actor-tt0285341,2002,The Bernie Mac Show
8243,https://www.imdb.com/name/nm0000332,actor-tt0240772,2001,Ocean's Eleven
8244,https://www.imdb.com/name/nm0000332,actor-tt0244244,2001,Swordfish
8245,https://www.imdb.com/name/nm0000332,actor-tt0245501,2001,Things Behind the Sun
8246,https://www.imdb.com/name/nm0000332,actor-tt0181865,2000,Traffic
8247,https://www.imdb.com/name/nm0000332,actor-tt0183523,2000,Mission to Mars
8248,https://www.imdb.com/name/nm0000332,actor-tt0179940,1999,A Lesson Before Dying
8249,https://www.imdb.com/name/nm0000332,actor-tt0120780,1998,Out of Sight
8250,https://www.imdb.com/name/nm0000332,actor-tt0118749,1997,Boogie Nights
8251,https://www.imdb.com/name/nm0000332,actor-tt0120036,1997,Rosewood
8252,https://www.imdb.com/name/nm0000332,actor-tt0103512,1993-1995,Picket Fences
8253,https://www.imdb.com/name/nm0000332,actor-tt0114660,1995,Things to Do in Denver When You're Dead
8254,https://www.imdb.com/name/nm0000332,actor-tt0107464,1993,Lush Life
8255,https://www.imdb.com/name/nm0000332,actor-tt0103426,1992-1993,The Golden Palace
8256,https://www.imdb.com/name/nm0000332,actor-tt0098800,1990,The Fresh Prince of Bel-Air
8257,https://www.imdb.com/name/nm0000332,actor-tt8868326,1989,Angela Winbush: It's the Real Thing
8258,https://www.imdb.com/name/nm0000332,actor-tt0097056,1989,The Cherry
8259,https://www.imdb.com/name/nm0000332,actor-tt0086770,1988,Night Court
8260,https://www.imdb.com/name/nm0000332,actor-tt0093137,1987,Hamburger Hill
8261,https://www.imdb.com/name/nm0000332,actor-tt0081873,1987,Hill Street Blues
8262,https://www.imdb.com/name/nm0000332,actor-tt0090466,1986,L.A. Law
8263,https://www.imdb.com/name/nm0000332,actor-tt0090519,1986,Sidekicks
8264,https://www.imdb.com/name/nm0000332,actor-tt0149561,1984,3 Days
8265,https://www.imdb.com/name/nm0000531,actress-tt13669038,2022,Women Talking
8266,https://www.imdb.com/name/nm0000531,actress-tt8847712,2021,The French Dispatch
8267,https://www.imdb.com/name/nm0000531,actress-tt1869454,2019,Good Omens
8268,https://www.imdb.com/name/nm0000531,actress-tt5027774,2017,"Three Billboards Outside Ebbing, Missouri"
8269,https://www.imdb.com/name/nm0000531,actress-tt1979388,2015,The Good Dinosaur
8270,https://www.imdb.com/name/nm0000531,actress-tt2091473,2012,Promised Land
8271,https://www.imdb.com/name/nm0000531,actress-tt1748122,2012,Moonrise Kingdom
8272,https://www.imdb.com/name/nm0000531,actress-tt1440345,2011,This Must Be the Place
8273,https://www.imdb.com/name/nm0000531,actress-tt0970468,2008,Miss Pettigrew Lives for a Day
8274,https://www.imdb.com/name/nm0000531,actress-tt0436331,2006,Friends with Money
